Member State,MS Code,Category,Product Group,Year,Production,Opening Stock,Availability,Area,Yield
Slovakia,SK,Other wines,Non-GI,2012,12.36,115.63,127.99,0.000,-
Slovakia,SK,Other wines,Non-Vinified,2012,0.00,20.48,20.48,0.000,-
Slovakia,SK,Other wines,Non-GI,2011,26.46,147.01,173.46,0.000,-
Slovakia,SK,Other wines,Non-Vinified,2011,0.00,25.50,25.50,0.000,-
Slovakia,SK,Other wines,Non-GI,2010,17.74,110.43,128.16,0.000,-
Slovakia,SK,Other wines,Non-GI,2009,1.75,38.00,39.75,0.000,-
Slovakia,SK,Other wines,Non-GI,2008,18.00,2.68,20.68,0.000,-
Slovakia,SK,Other wines,Non-GI,2007,17.00,36.00,53.00,0.000,-
Slovakia,SK,Other wines,Non-GI,2006,7.00,28.00,35.00,0.000,-
Slovakia,SK,Other wines,Non-GI,2005,0.00,82.53,82.53,0.000,-
Slovakia,SK,Other wines,Non-GI,2004,13.51,36.24,49.75,0.000,-
Slovakia,SK,P.G.I. wines,P.G.I. wines,2021,0.23,7.19,7.42,0.000,-
Slovakia,SK,P.G.I. wines,P.G.I. wines,2020,0.23,7.19,7.43,0.000,-
Slovakia,SK,P.G.I. wines,P.G.I. wines,2019,0.27,5.36,5.63,0.000,-
Slovakia,SK,P.G.I. wines,P.G.I. wines,2018,0.17,7.83,7.99,0.000,-
Slovakia,SK,P.G.I. wines,P.G.I. wines,2017,0.42,13.10,13.52,0.000,-
Slovakia,SK,P.G.I. wines,P.G.I. wines,2016,4.69,9.71,14.40,0.000,-
Slovakia,SK,P.G.I. wines,P.G.I. wines,2015,2.16,16.23,18.39,0.000,-
Slovakia,SK,P.G.I. wines,P.G.I. wines,2009,5.35,7.63,12.98,0.000,-
Slovakia,SK,Table wine,Table wine,2008,44.98,132.90,177.88,0.000,-
Slovakia,SK,Table wine,Table wine,2004,101.43,71.41,172.84,0.000,-
Slovakia,SK,Varietal,Non-GI,2021,63.92,70.65,134.56,0.000,-
Slovakia,SK,Varietal,Non-GI,2020,15.33,48.61,63.93,0.000,-
Slovakia,SK,Varietal,Non-GI,2019,14.59,46.04,60.64,0.000,-
Slovakia,SK,Varietal,Non-GI,2018,13.69,36.51,50.20,0.000,-
Slovakia,SK,Varietal,Non-GI,2017,9.89,30.13,40.02,0.000,-
Slovakia,SK,Varietal,Non-GI,2016,8.59,26.39,34.98,0.000,-
Slovakia,SK,Varietal,Non-GI,2015,15.63,21.30,36.93,0.000,-
Slovakia,SK,Varietal,Non-GI,2014,44.53,26.81,71.34,0.000,-
Slovakia,SK,Varietal,Non-GI,2013,8.77,28.39,37.16,0.000,-
Slovakia,SK,Varietal,Non-GI,2012,15.86,14.57,30.43,0.000,-
Slovakia,SK,Varietal,Non-GI,2011,17.81,18.55,36.36,0.000,-
Slovakia,SK,Varietal,Non-GI,2010,17.77,19.93,37.70,0.000,-
Slovakia,SK,Varietal,Non-GI,2009,43.76,94.78,138.54,0.000,-
Slovakia,SK,VQPRD wines,VQPRD wines,2008,370.00,296.25,666.25,0.000,-
Slovakia,SK,VQPRD wines,VQPRD wines,2004,294.64,254.13,548.77,0.000,-
Slovenia,SI,P.D.O. wines,P.D.O. wines,2008,0.00,0.00,0.00,17.364,0
Slovenia,SI,VQPRD wines,VQPRD wines,2007,640.00,284.00,924.00,16.961,38
Slovenia,SI,VQPRD wines,VQPRD wines,2006,498.00,313.00,811.00,16.704,30
Slovenia,SI,VQPRD wines,VQPRD wines,2005,709.00,338.00,"1,047.00",16.597,43
Slovenia,SI,P.D.O. wines,P.D.O. wines,2009,539.00,329.00,868.00,16.422,33
Slovenia,SI,P.D.O. wines,P.D.O. wines,2010,572.09,298.00,870.09,16.177,35
Slovenia,SI,P.D.O. wines,P.D.O. wines,2012,512.85,347.03,859.87,16.172,32
Slovenia,SI,P.D.O. wines,P.D.O. wines,2013,577.18,286.82,864.01,16.110,36
Slovenia,SI,P.D.O. wines,P.D.O. wines,2011,659.11,287.62,946.73,16.041,41
Slovenia,SI,P.D.O. wines,P.D.O. wines,2014,530.80,240.28,771.08,15.997,33
Slovenia,SI,P.G.I. wines,P.G.I. wines,2015,175.43,31.00,206.42,15.528,11
Slovenia,SI,P.D.O. wines,P.D.O. wines,2018,538.41,249.48,787.89,15.502,35
Slovenia,SI,P.D.O. wines,P.D.O. wines,2016,554.42,216.85,771.27,15.466,36
Slovenia,SI,P.D.O. wines,P.D.O. wines,2017,429.79,275.12,704.91,15.452,28
Slovenia,SI,P.D.O. wines,P.D.O. wines,2019,438.94,385.42,824.36,15.362,29
Slovenia,SI,P.D.O. wines,P.D.O. wines,2020,401.50,355.13,756.63,15.076,27
Slovenia,SI,P.D.O. wines,P.D.O. wines,2021,370.16,323.52,693.68,14.731,25
Slovenia,SI,Non-Vinified,Non-Vinified,2005,4.00,0.00,4.00,0.000,-
Slovenia,SI,Other wines,Non-GI,2021,117.07,7.45,124.51,0.000,-
Slovenia,SI,Other wines,Non-Vinified,2021,0.00,2.76,2.76,0.000,-
Slovenia,SI,Other wines,Non-GI,2020,219.30,6.97,226.27,0.000,-
Slovenia,SI,Other wines,Non-Vinified,2020,0.00,1.90,1.90,0.000,-
Slovenia,SI,Other wines,Non-GI,2019,205.36,13.02,218.38,0.000,-
Slovenia,SI,Other wines,Non-Vinified,2019,0.00,3.33,3.33,0.000,-
Slovenia,SI,Other wines,Non-GI,2018,210.71,7.04,217.76,0.000,-
Slovenia,SI,Other wines,Non-Vinified,2018,0.00,4.59,4.59,0.000,-
Slovenia,SI,Other wines,Non-GI,2017,53.01,7.35,60.36,0.000,-
Slovenia,SI,Other wines,Non-Vinified,2017,0.00,2.59,2.59,0.000,-
Slovenia,SI,Other wines,Non-GI,2016,22.11,8.54,30.66,0.000,-
Slovenia,SI,Other wines,Non-Vinified,2016,0.00,0.07,0.07,0.000,-
Slovenia,SI,Other wines,Non-GI,2015,26.31,10.24,36.56,0.000,-
Slovenia,SI,Other wines,Non-Vinified,2015,0.00,0.47,0.47,0.000,-
Slovenia,SI,Other wines,Non-GI,2014,21.23,5.70,26.93,0.000,-
Slovenia,SI,Other wines,Non-Vinified,2014,0.00,3.05,3.05,0.000,-
Slovenia,SI,Other wines,Non-GI,2013,23.09,3.07,26.16,0.000,-
Slovenia,SI,Other wines,Non-Vinified,2013,0.00,2.66,2.66,0.000,-
Slovenia,SI,Other wines,Non-GI,2012,20.51,4.82,25.33,0.000,-
Slovenia,SI,Other wines,Non-Vinified,2012,0.00,0.98,0.98,0.000,-
Slovenia,SI,Other wines,Non-GI,2011,26.36,7.89,34.26,0.000,-
Slovenia,SI,Other wines,Non-Vinified,2011,0.00,1.42,1.42,0.000,-
Slovenia,SI,Other wines,Non-GI,2010,38.14,14.91,53.05,0.000,-
Slovenia,SI,Other wines,Non-GI,2009,54.27,0.00,54.27,0.000,-
Slovenia,SI,Other wines,Non-GI,2004,0.00,22.01,22.01,0.000,-
Slovenia,SI,P.D.O. wines,P.D.O. wines,2015,657.85,201.27,859.12,0.000,-
Slovenia,SI,P.G.I. wines,P.G.I. wines,2021,93.42,46.10,139.52,0.000,-
Slovenia,SI,P.G.I. wines,P.G.I. wines,2020,120.62,49.53,170.15,0.000,-
Slovenia,SI,P.G.I. wines,P.G.I. wines,2019,112.14,66.67,178.81,0.000,-
Slovenia,SI,P.G.I. wines,P.G.I. wines,2018,137.55,34.40,171.94,0.000,-
Slovenia,SI,P.G.I. wines,P.G.I. wines,2017,115.57,43.42,158.99,0.000,-
Slovenia,SI,P.G.I. wines,P.G.I. wines,2016,147.85,41.16,189.00,0.000,-
Slovenia,SI,P.G.I. wines,P.G.I. wines,2014,141.55,28.47,170.02,0.000,-
Slovenia,SI,P.G.I. wines,P.G.I. wines,2013,153.92,25.32,179.24,0.000,-
Slovenia,SI,P.G.I. wines,P.G.I. wines,2012,136.76,35.41,172.17,0.000,-
Slovenia,SI,P.G.I. wines,P.G.I. wines,2011,175.76,38.08,213.84,0.000,-
Slovenia,SI,P.G.I. wines,P.G.I. wines,2010,152.56,45.00,197.56,0.000,-
Slovenia,SI,P.G.I. wines,P.G.I. wines,2009,196.72,81.00,277.72,0.000,-
Slovenia,SI,Table wine,Table wine,2008,186.00,84.35,270.35,0.000,-
Slovenia,SI,Table wine,Table wine,2007,217.00,79.00,296.00,0.000,-
Slovenia,SI,Table wine,Table wine,2006,241.00,98.00,339.00,0.000,-
Slovenia,SI,Table wine,Table wine,2005,173.00,111.00,284.00,0.000,-
Slovenia,SI,Table wine,Table wine,2004,49.00,51.36,100.36,0.000,-
Slovenia,SI,Varietal,Non-GI,2021,0.56,3.87,4.43,0.000,-
Slovenia,SI,Varietal,Non-GI,2020,1.63,3.02,4.65,0.000,-
Slovenia,SI,Varietal,Non-GI,2019,1.67,4.75,6.42,0.000,-
Slovenia,SI,Varietal,Non-GI,2018,2.04,2.77,4.81,0.000,-
Slovenia,SI,Varietal,Non-GI,2017,31.59,2.51,34.10,0.000,-
Slovenia,SI,Varietal,Non-GI,2016,14.78,2.33,17.11,0.000,-
Slovenia,SI,Varietal,Non-GI,2015,17.54,1.44,18.98,0.000,-
Slovenia,SI,Varietal,Non-GI,2014,14.16,1.70,15.85,0.000,-
Slovenia,SI,Varietal,Non-GI,2013,15.39,0.94,16.33,0.000,-
Slovenia,SI,Varietal,Non-GI,2012,13.68,0.63,14.30,0.000,-
Slovenia,SI,Varietal,Non-GI,2011,17.58,0.48,18.06,0.000,-
Slovenia,SI,Varietal,Non-GI,2010,0.00,0.60,0.60,0.000,-
Slovenia,SI,VQPRD wines,VQPRD wines,2008,554.00,301.29,855.29,0.000,-
Slovenia,SI,VQPRD wines,VQPRD wines,2004,895.00,267.00,"1,162.00",0.000,-
Spain,ES,P.D.O. wines,P.D.O. wines,2008,0.00,0.00,0.00,931.048,0
Spain,ES,VQPRD wines,VQPRD wines,2003,"12,315.00","21,181.00","33,496.00",917.313,13
Spain,ES,VQPRD wines,VQPRD wines,2004,"12,860.00","21,681.00","34,541.00",908.727,14
Spain,ES,VQPRD wines,VQPRD wines,2007,"13,890.00","21,522.00","35,412.00",906.236,15
Spain,ES,VQPRD wines,VQPRD wines,2006,"13,451.00","21,233.00","34,684.00",902.333,15
Spain,ES,VQPRD wines,VQPRD wines,2005,"12,730.00","22,164.00","34,894.00",899.655,14
Spain,ES,P.D.O. wines,P.D.O. wines,2009,"14,366.00","22,734.00","37,100.00",891.916,16
Spain,ES,VQPRD wines,VQPRD wines,2001,"11,375.00","21,799.00","33,174.00",888.235,13
Spain,ES,VQPRD wines,VQPRD wines,2002,"11,157.00","21,659.00","32,816.00",887.238,13
Spain,ES,P.D.O. wines,P.D.O. wines,2010,"14,043.86","24,904.00","38,947.86",861.948,16
Spain,ES,P.D.O. wines,P.D.O. wines,2014,"14,514.06","20,321.86","34,835.92",828.756,18
Spain,ES,P.D.O. wines,P.D.O. wines,2013,"15,134.25","19,414.93","34,549.18",827.489,18
Spain,ES,P.D.O. wines,P.D.O. wines,2011,"13,725.14","23,323.64","37,048.78",821.396,17
Spain,ES,P.D.O. wines,P.D.O. wines,2012,"12,616.54","21,851.39","34,467.93",813.470,16
Spain,ES,P.G.I. wines,P.G.I. wines,2018,"4,834.90","1,800.91","6,635.81",590.848,8
Spain,ES,P.G.I. wines,P.G.I. wines,2019,"4,400.36","2,544.57","6,944.93",587.591,7
Spain,ES,P.G.I. wines,P.G.I. wines,2021,"4,191.09","2,714.72","6,905.81",586.428,7
Spain,ES,P.G.I. wines,P.G.I. wines,2020,"5,084.47","2,389.39","7,473.86",585.120,9
Spain,ES,P.G.I. wines,P.G.I. wines,2015,"4,215.79","2,100.62","6,316.41",565.544,7
Spain,ES,P.G.I. wines,P.G.I. wines,2017,"3,559.43","2,180.03","5,739.46",530.462,7
Spain,ES,P.G.I. wines,P.G.I. wines,2016,"4,204.91","2,161.72","6,366.64",528.645,8
Spain,ES,P.D.O. wines,P.D.O. wines,2017,"13,004.52","21,913.17","34,917.69",386.565,34
Spain,ES,P.D.O. wines,P.D.O. wines,2016,"15,258.66","21,687.77","36,946.44",384.059,40
Spain,ES,P.D.O. wines,P.D.O. wines,2015,"15,168.60","20,710.26","35,878.86",340.184,45
Spain,ES,P.D.O. wines,P.D.O. wines,2018,"16,526.58","20,617.23","37,143.80",323.942,51
Spain,ES,P.D.O. wines,P.D.O. wines,2021,"14,752.07","24,697.84","39,449.91",322.789,46
Spain,ES,P.D.O. wines,P.D.O. wines,2019,"14,533.01","23,194.32","37,727.34",322.237,45
Spain,ES,P.D.O. wines,P.D.O. wines,2020,"14,559.73","24,013.76","38,573.50",321.198,45
Spain,ES,Table wine,Table wine,2001,"18,884.00","12,592.00","31,476.00",236.198,80
Spain,ES,Table wine,Table wine,2002,"22,247.00","9,894.00","32,141.00",228.084,98
Spain,ES,Table wine,Table wine,2004,"30,295.00","12,367.00","42,662.00",208.223,145
Spain,ES,Table wine,Table wine,2005,"23,197.00","14,991.00","38,188.00",204.857,113
Spain,ES,Table wine,Table wine,2003,"29,443.00","9,901.00","39,344.00",203.255,145
Spain,ES,Table wine,Table wine,2006,"24,803.00","11,579.00","36,382.00",197.432,126
Spain,ES,Table wine,Table wine,2007,"22,860.00","11,891.00","34,751.00",190.135,120
Spain,ES,P.G.I. wines,P.G.I. wines,2009,"2,078.00","2,055.10","4,133.10",82.165,25
Spain,ES,P.G.I. wines,P.G.I. wines,2010,"3,689.47","2,136.00","5,825.47",78.604,47
Spain,ES,P.G.I. wines,P.G.I. wines,2014,"3,543.99","2,298.79","5,842.78",76.211,47
Spain,ES,P.G.I. wines,P.G.I. wines,2013,"4,384.16","1,577.88","5,962.03",75.523,58
Spain,ES,P.G.I. wines,P.G.I. wines,2011,"2,950.12","2,029.41","4,979.52",73.110,40
Spain,ES,P.G.I. wines,P.G.I. wines,2012,"2,940.95","1,701.43","4,642.38",72.555,41
Spain,ES,P.G.I. wines,P.G.I. wines,2008,0.00,0.00,0.00,34.860,0
Spain,ES,Non-Vinified,Non-Vinified,2021,"4,070.12",0.00,"4,070.12",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2020,"5,189.72",0.00,"5,189.72",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2019,"3,718.11",0.00,"3,718.11",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2018,"4,794.76",0.00,"4,794.76",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2017,"2,749.49",0.00,"2,749.49",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2016,"3,809.17",0.00,"3,809.17",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2015,"4,782.09",0.00,"4,782.09",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2014,"5,224.45",0.00,"5,224.45",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2013,"7,730.48",0.00,"7,730.48",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2012,"3,850.01",0.00,"3,850.01",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2011,"4,739.59",0.00,"4,739.59",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2010,"5,138.65",0.00,"5,138.65",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2009,"3,743.00",0.00,"3,743.00",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2008,"5,670.00",0.00,"5,670.00",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2007,"5,290.00",0.00,"5,290.00",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2006,"5,386.00",0.00,"5,386.00",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2005,"4,961.00",0.00,"4,961.00",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2004,"6,894.00",0.00,"6,894.00",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2003,"6,777.00",0.00,"6,777.00",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2002,"5,941.00",0.00,"5,941.00",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2001,"3,390.00",0.00,"3,390.00",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,2000,"3,880.00",0.00,"3,880.00",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,1999,"4,185.00",0.00,"4,185.00",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,1998,"3,541.00",0.00,"3,541.00",0.000,-
Spain,ES,Non-Vinified,Non-Vinified,1997,"4,502.00",0.00,"4,502.00",0.000,-
Spain,ES,Other wines,Non-GI,2021,"8,547.73","5,985.27","14,533.00",0.000,-
Spain,ES,Other wines,Non-Vinified,2021,0.00,"1,972.26","1,972.26",0.000,-
Spain,ES,Other wines,Non-GI,2020,"11,083.65","5,450.64","16,534.28",0.000,-
Spain,ES,Other wines,Non-Vinified,2020,0.00,"2,310.05","2,310.05",0.000,-
Spain,ES,Other wines,Non-GI,2019,"8,276.35","7,256.22","15,532.56",0.000,-
Spain,ES,Other wines,Non-Vinified,2019,0.00,"1,933.02","1,933.02",0.000,-
Spain,ES,Other wines,Non-GI,2018,"13,862.07","4,872.75","18,734.82",0.000,-
Spain,ES,Other wines,Non-Vinified,2018,0.00,"1,038.16","1,038.16",0.000,-
Spain,ES,Other wines,Non-GI,2017,"9,338.26","5,602.68","14,940.94",0.000,-
Spain,ES,Other wines,Non-Vinified,2017,0.00,"1,655.70","1,655.70",0.000,-
Spain,ES,Other wines,Non-GI,2016,"12,933.07","5,602.20","18,535.27",0.000,-
Spain,ES,Other wines,Non-Vinified,2016,0.00,"1,683.55","1,683.55",0.000,-
Spain,ES,Other wines,Non-GI,2015,"11,360.70","7,156.56","18,517.26",0.000,-
Spain,ES,Other wines,Non-Vinified,2015,0.00,"1,665.69","1,665.69",0.000,-
Spain,ES,Other wines,Non-GI,2014,"13,880.27","8,200.33","22,080.59",0.000,-
Spain,ES,Other wines,Non-Vinified,2014,0.00,"3,371.15","3,371.15",0.000,-
Spain,ES,Other wines,Non-GI,2013,"18,444.83","6,040.20","24,485.03",0.000,-
Spain,ES,Other wines,Non-Vinified,2013,0.00,"1,419.63","1,419.63",0.000,-
Spain,ES,Other wines,Non-GI,2012,"11,560.64","4,237.12","15,797.76",0.000,-
Spain,ES,Other wines,Non-Vinified,2012,0.00,742.31,742.31,0.000,-
Spain,ES,Other wines,Non-GI,2011,"12,782.68","7,082.39","19,865.07",0.000,-
Spain,ES,Other wines,Non-Vinified,2011,0.00,"1,227.94","1,227.94",0.000,-
Spain,ES,Other wines,Non-GI,2010,"15,527.71","9,024.00","24,551.71",0.000,-
Spain,ES,Other wines,Non-GI,2009,"18,252.00","11,879.80","30,131.80",0.000,-
Spain,ES,Other wines,Non-GI,2008,230.00,199.00,429.00,0.000,-
Spain,ES,Other wines,Non-GI,2007,30.00,404.00,434.00,0.000,-
Spain,ES,Other wines,Non-GI,2006,36.00,402.00,438.00,0.000,-
Spain,ES,Other wines,Non-GI,2005,231.00,410.00,641.00,0.000,-
Spain,ES,Other wines,Non-GI,2004,13.00,395.00,408.00,0.000,-
Spain,ES,Other wines,Non-GI,2003,85.00,420.00,505.00,0.000,-
Spain,ES,Other wines,Non-GI,2002,74.00,538.00,612.00,0.000,-
Spain,ES,Other wines,Non-GI,2001,288.00,393.00,681.00,0.000,-
Spain,ES,Other wines,Non-GI,2000,164.00,234.00,398.00,0.000,-
Spain,ES,Other wines,Non-GI,1999,137.00,692.00,829.00,0.000,-
Spain,ES,Other wines,Non-GI,1998,668.00,506.00,"1,174.00",0.000,-
Spain,ES,Other wines,Non-GI,1997,"1,041.00",478.00,"1,519.00",0.000,-
Spain,ES,Table wine,Table wine,2008,"22,140.00","10,845.00","32,985.00",0.000,-
Spain,ES,Table wine,Table wine,2000,"26,779.00","9,190.00","35,969.00",0.000,-
Spain,ES,Table wine,Table wine,1999,"20,631.00","7,619.00","28,250.00",0.000,-
Spain,ES,Table wine,Table wine,1998,"18,500.00","6,289.00","24,789.00",0.000,-
Spain,ES,Table wine,Table wine,1997,"19,933.00","6,642.00","26,575.00",0.000,-
Spain,ES,Varietal,Non-GI,2021,"7,813.47","3,954.91","11,768.38",0.000,-
Spain,ES,Varietal,Non-GI,2020,"9,988.26","2,678.21","12,666.47",0.000,-
Spain,ES,Varietal,Non-GI,2019,"6,361.38","3,773.27","10,134.65",0.000,-
Spain,ES,Varietal,Non-GI,2018,"9,504.04","2,262.24","11,766.27",0.000,-
Spain,ES,Varietal,Non-GI,2017,"6,250.69","2,543.06","8,793.75",0.000,-
Spain,ES,Varietal,Non-GI,2016,"7,154.53","2,010.98","9,165.51",0.000,-
Spain,ES,Varietal,Non-GI,2015,"6,474.08","2,096.68","8,570.76",0.000,-
Spain,ES,Varietal,Non-GI,2014,"6,272.25","2,427.35","8,699.59",0.000,-
Spain,ES,Varietal,Non-GI,2013,"6,766.34",858.58,"7,624.92",0.000,-
Spain,ES,Varietal,Non-GI,2012,"3,273.08",672.38,"3,945.45",0.000,-
Spain,ES,Varietal,Non-GI,2011,"3,001.25",506.00,"3,507.25",0.000,-
Spain,ES,Varietal,Non-GI,2010,"1,584.89",382.00,"1,966.89",0.000,-
Spain,ES,Varietal,Non-GI,2009,794.00,292.60,"1,086.60",0.000,-
Spain,ES,VQPRD wines,VQPRD wines,2008,"13,543.00","23,124.00","36,667.00",0.000,-
Spain,ES,VQPRD wines,VQPRD wines,2000,"14,749.00","17,863.00","32,612.00",0.000,-
Spain,ES,VQPRD wines,VQPRD wines,1999,"12,955.00","15,403.00","28,358.00",0.000,-
Spain,ES,VQPRD wines,VQPRD wines,1998,"12,005.00","14,185.00","26,190.00",0.000,-
Spain,ES,VQPRD wines,VQPRD wines,1997,"12,244.00","13,132.00","25,376.00",0.000,-
Sweden,SE,Other wines,Non-GI,2018,0.00,186.02,186.02,0.000,-
Sweden,SE,Other wines,Non-GI,2017,0.00,186.02,186.02,0.000,-
Sweden,SE,Other wines,Non-GI,2016,0.00,186.02,186.02,0.000,-
Sweden,SE,Other wines,Non-GI,2015,0.00,186.02,186.02,0.000,-
Sweden,SE,Other wines,Non-Vinified,2014,0.00,117.77,117.77,0.000,-
Sweden,SE,Other wines,Non-GI,2014,0.10,68.25,68.35,0.000,-
Sweden,SE,Other wines,Non-GI,2013,0.10,143.32,143.42,0.000,-
Sweden,SE,Other wines,Non-Vinified,2013,0.00,139.94,139.94,0.000,-
Sweden,SE,Other wines,Non-Vinified,2012,0.00,139.94,139.94,0.000,-
Sweden,SE,Other wines,Non-GI,2012,0.00,136.25,136.25,0.000,-
Sweden,SE,Other wines,Non-Vinified,2011,0.00,201.89,201.89,0.000,-
Sweden,SE,Other wines,Non-GI,2011,0.00,52.43,52.43,0.000,-
Sweden,SE,Other wines,Non-GI,2010,0.00,214.00,214.00,0.000,-
Sweden,SE,Other wines,Non-GI,2009,0.00,135.00,135.00,0.000,-
Sweden,SE,Other wines,Non-GI,2008,0.00,97.00,97.00,0.000,-
Sweden,SE,Other wines,Non-GI,2007,0.00,90.00,90.00,0.000,-
Sweden,SE,Other wines,Non-GI,2006,0.00,156.00,156.00,0.000,-
Sweden,SE,Other wines,Non-GI,2005,0.00,76.00,76.00,0.000,-
Sweden,SE,Other wines,Non-GI,2004,0.00,83.00,83.00,0.000,-
Sweden,SE,Other wines,Non-GI,2003,0.00,50.00,50.00,0.000,-
Sweden,SE,Other wines,Non-GI,2002,0.00,58.00,58.00,0.000,-
Sweden,SE,Other wines,Non-GI,2001,0.00,45.00,45.00,0.000,-
Sweden,SE,Other wines,Non-GI,2000,0.00,75.00,75.00,0.000,-
Sweden,SE,Other wines,Non-GI,1999,0.00,60.00,60.00,0.000,-
Sweden,SE,Other wines,Non-GI,1998,0.00,92.00,92.00,0.000,-
Sweden,SE,Other wines,Non-GI,1997,0.00,91.00,91.00,0.000,-
Sweden,SE,P.D.O. wines,P.D.O. wines,2018,0.00,129.18,129.18,0.000,-
Sweden,SE,P.D.O. wines,P.D.O. wines,2017,0.00,129.18,129.18,0.000,-
Sweden,SE,P.D.O. wines,P.D.O. wines,2016,0.00,129.18,129.18,0.000,-
Sweden,SE,P.D.O. wines,P.D.O. wines,2015,0.00,129.18,129.18,0.000,-
Sweden,SE,P.D.O. wines,P.D.O. wines,2014,0.00,129.18,129.18,0.000,-
Sweden,SE,P.D.O. wines,P.D.O. wines,2012,0.00,102.16,102.16,0.000,-
Sweden,SE,P.D.O. wines,P.D.O. wines,2011,0.00,69.53,69.53,0.000,-
Sweden,SE,P.D.O. wines,P.D.O. wines,2010,0.00,167.00,167.00,0.000,-
Sweden,SE,P.D.O. wines,P.D.O. wines,2009,0.00,77.00,77.00,0.000,-
Sweden,SE,P.G.I. wines,P.G.I. wines,2018,0.00,49.79,49.79,0.000,-
Sweden,SE,P.G.I. wines,P.G.I. wines,2017,0.00,49.79,49.79,0.000,-
Sweden,SE,P.G.I. wines,P.G.I. wines,2016,0.00,49.79,49.79,0.000,-
Sweden,SE,P.G.I. wines,P.G.I. wines,2015,0.00,49.79,49.79,0.000,-
Sweden,SE,P.G.I. wines,P.G.I. wines,2014,0.00,49.79,49.79,0.000,-
Sweden,SE,P.G.I. wines,P.G.I. wines,2013,0.00,95.09,95.09,0.000,-
Sweden,SE,P.G.I. wines,P.G.I. wines,2012,0.00,95.09,95.09,0.000,-
Sweden,SE,P.G.I. wines,P.G.I. wines,2011,0.00,155.27,155.27,0.000,-
Sweden,SE,P.G.I. wines,P.G.I. wines,2010,0.00,48.00,48.00,0.000,-
Sweden,SE,P.G.I. wines,P.G.I. wines,2009,0.00,63.00,63.00,0.000,-
Sweden,SE,Table wine,Table wine,2008,0.00,68.00,68.00,0.000,-
Sweden,SE,Table wine,Table wine,2007,0.00,103.00,103.00,0.000,-
Sweden,SE,Table wine,Table wine,2006,0.00,149.60,149.60,0.000,-
Sweden,SE,Table wine,Table wine,2005,0.00,162.00,162.00,0.000,-
Sweden,SE,Table wine,Table wine,2004,0.00,124.00,124.00,0.000,-
Sweden,SE,Table wine,Table wine,2003,0.00,99.00,99.00,0.000,-
Sweden,SE,Table wine,Table wine,2002,0.00,83.00,83.00,0.000,-
Sweden,SE,Table wine,Table wine,2001,0.00,78.00,78.00,0.000,-
Sweden,SE,Table wine,Table wine,2000,0.00,140.00,140.00,0.000,-
Sweden,SE,Table wine,Table wine,1999,0.00,174.00,174.00,0.000,-
Sweden,SE,Table wine,Table wine,1998,0.00,111.00,111.00,0.000,-
Sweden,SE,Table wine,Table wine,1997,0.00,134.00,134.00,0.000,-
Sweden,SE,Varietal,Non-GI,2010,0.00,100.00,100.00,0.000,-
Sweden,SE,Varietal,Non-GI,2009,0.00,67.00,67.00,0.000,-
Sweden,SE,VQPRD wines,VQPRD wines,2008,0.00,75.00,75.00,0.000,-
Sweden,SE,VQPRD wines,VQPRD wines,2007,0.00,60.00,60.00,0.000,-
Sweden,SE,VQPRD wines,VQPRD wines,2006,0.00,118.00,118.00,0.000,-
Sweden,SE,VQPRD wines,VQPRD wines,2005,0.00,128.00,128.00,0.000,-
Sweden,SE,VQPRD wines,VQPRD wines,2004,0.00,89.00,89.00,0.000,-
Sweden,SE,VQPRD wines,VQPRD wines,2003,0.00,56.00,56.00,0.000,-
Sweden,SE,VQPRD wines,VQPRD wines,2002,0.00,100.00,100.00,0.000,-
Sweden,SE,VQPRD wines,VQPRD wines,2001,0.00,53.00,53.00,0.000,-
Sweden,SE,VQPRD wines,VQPRD wines,2000,0.00,84.00,84.00,0.000,-
Sweden,SE,VQPRD wines,VQPRD wines,1999,0.00,131.00,131.00,0.000,-
Sweden,SE,VQPRD wines,VQPRD wines,1998,0.00,122.00,122.00,0.000,-
Sweden,SE,VQPRD wines,VQPRD wines,1997,0.00,110.00,110.00,0.000,-
